,R
286428,0
286429,76
286430,49
286431,-78
286432,-99
286433,29
286434,120
286435,33
286436,-119
286437,-99
286438,66
286439,113
286440,0
286441,-80
286442,-33
286443,31
286444,21
286445,-3
286446,-8
286447,-2
286448,8
286449,0
286450,6
286451,26
286452,0
286453,-42
286454,-24
286455,43
286456,65
286457,-23
286458,-103
286459,-28
286460,99
286461,80
286462,-53
286463,-92
286464,0
286465,64
286466,25
286467,-22
286468,-10
286469,-1
286470,-23
286471,-9
286472,47
286473,50
286474,-42
286475,-94
286476,0
286477,115
286478,66
286479,-102
286480,-131
286481,39
286482,146
286483,35
286484,-115
286485,-86
286486,52
286487,81
286488,0
286489,-45
286490,-16
286491,10
286492,-1
286493,4
286494,22
286495,4
286496,-12
286497,-10
286498,9
286499,24
286500,0
286501,-34
286502,-25
286503,48
286504,73
286505,-24
286506,-104
286507,-29
286508,108
286509,91
286510,-61
286511,-104
286512,0
286513,75
286514,34
286515,-43
286516,-43
286517,9
286518,28
286519,4
286520,-5
286521,7
286522,-12
286523,-31
286524,0
286525,52
286526,38
286527,-71
286528,-103
286529,32
286530,129
286531,33
286532,-114
286533,-87
286534,52
286535,75
286536,0
286537,-31
286538,-7
286539,-5
286540,-29
286541,15
286542,78
286543,23
286544,-88
286545,-76
286546,55
286547,110
286548,0
286549,-108
286550,-55
286551,76
286552,90
286553,-25
286554,-93
286555,-22
286556,69
286557,51
286558,-32
286559,-53
286560,0
286561,33
286562,12
286563,-11
286564,-6
286565,-1
286566,-19
286567,-9
286568,42
286569,40
286570,-30
286571,-59
286572,0
286573,48
286574,20
286575,-24
286576,-29
286577,8
286578,31
286579,5
286580,-11
286581,-4
286582,2
286583,11
286584,0
286585,-18
286586,-9
286587,9
286588,10
286589,-2
286590,-3
286591,0
286592,-6
286593,-10
286594,9
286595,24
286596,0
286597,-53
286598,-38
286599,67
286600,90
286601,-27
286602,-102
286603,-25
286604,87
286605,67
286606,-40
286607,-61
286608,0
286609,40
286610,20
286611,-26
286612,-24
286613,4
286614,15
286615,4
286616,-18
286617,-14
286618,8
286619,13
286620,0
286621,-10
286622,-1
286623,-3
286624,-14
286625,6
286626,35
286627,10
286628,-36
286629,-28
286630,18
286631,32
286632,0
286633,-27
286634,-10
286635,8
286636,0
286637,2
286638,23
286639,10
286640,-51
286641,-51
286642,40
286643,85
286644,0
286645,-97
286646,-53
286647,74
286648,83
286649,-21
286650,-72
286651,-15
286652,34
286653,14
286654,-2
286655,0
286656,0
286657,7
286658,5
286659,-7
286660,-9
286661,3
286662,23
286663,7
286664,-27
286665,-23
286666,15
286667,25
286668,0
286669,-9
286670,-1
286671,0
286672,0
286673,1
286674,12
286675,4
286676,-21
286677,-21
286678,19
286679,48
286680,0
286681,-69
286682,-40
286683,64
286684,85
286685,-27
286686,-103
286687,-24
286688,70
286689,49
286690,-30
286691,-45
286692,0
286693,8
286694,-1
286695,4
286696,3
286697,-1
286698,-11
286699,-4
286700,12
286701,2
286702,5
286703,20
286704,0
286705,-19
286706,-9
286707,15
286708,20
286709,-4
286710,-11
286711,0
286712,0
286713,0
286714,-2
286715,-8
286716,0
286717,22
286718,18
286719,-35
286720,-53
286721,18
286722,73
286723,18
286724,-64
286725,-50
286726,32
286727,50
286728,0
286729,-17
286730,-1
286731,-4
286732,-15
286733,7
286734,35
286735,9
286736,-32
286737,-26
286738,19
286739,38
286740,0
286741,-45
286742,-26
286743,43
286744,55
286745,-15
286746,-58
286747,-15
286748,57
286749,51
286750,-36
286751,-65
286752,0
286753,56
286754,28
286755,-36
286756,-41
286757,12
286758,55
286759,16
286760,-61
286761,-48
286762,32
286763,60
286764,0
286765,-58
286766,-23
286767,17
286768,3
286769,2
286770,21
286771,8
286772,-35
286773,-33
286774,25
286775,51
286776,0
286777,-57
286778,-30
286779,40
286780,44
286781,-11
286782,-36
286783,-7
286784,19
286785,10
286786,-1
286787,5
286788,0
286789,-23
286790,-13
286791,19
286792,26
286793,-10
286794,-48
286795,-14
286796,53
286797,50
286798,-41
286799,-88
286800,0
286801,86
286802,41
286803,-54
286804,-61
286805,15
286806,45
286807,7
286808,-17
286809,-9
286810,3
286811,-1
286812,0
286813,14
286814,8
286815,-13
286816,-24
286817,9
286818,45
286819,12
286820,-46
286821,-43
286822,35
286823,70
286824,0
286825,-52
286826,-20
286827,20
286828,13
286829,0
286830,18
286831,8
286832,-33
286833,-33
286834,27
286835,58
286836,0
286837,-56
286838,-27
286839,37
286840,46
286841,-12
286842,-39
286843,-6
286844,15
286845,9
286846,-6
286847,-9
286848,0
286849,-1
286850,-6
286851,16
286852,27
286853,-9
286854,-33
286855,-7
286856,23
286857,19
286858,-14
286859,-26
286860,0
286861,24
286862,14
286863,-21
286864,-25
286865,6
286866,26
286867,7
286868,-26
286869,-21
286870,15
286871,33
286872,0
286873,-49
286874,-29
286875,43
286876,58
286877,-18
286878,-77
286879,-19
286880,56
286881,39
286882,-24
286883,-37
286884,0
286885,7
286886,-3
286887,9
286888,13
286889,-4
286890,-20
286891,-6
286892,21
286893,14
286894,-8
286895,-15
286896,0
286897,9
286898,0
286899,6
286900,17
286901,-8
286902,-46
286903,-14
286904,57
286905,49
286906,-37
286907,-79
286908,0
286909,103
286910,57
286911,-83
286912,-102
286913,29
286914,107
286915,24
286916,-69
286917,-47
286918,27
286919,43
286920,0
286921,-25
286922,-7
286923,3
286924,-3
286925,2
286926,16
286927,3
286928,-10
286929,-5
286930,2
286931,4
286932,0
286933,0
286934,0
286935,4
286936,12
286937,-4
286938,-18
286939,-5
286940,26
286941,27
286942,-21
286943,-33
286944,0
286945,16
286946,6
286947,-9
286948,-8
286949,0
286950,-1
286951,0
286952,0
286953,0
286954,1
286955,10
286956,0
286957,-25
286958,-11
286959,7
286960,-1
286961,3
286962,18
286963,5
286964,-22
286965,-22
286966,18
286967,35
286968,0
286969,-28
286970,-10
286971,8
286972,0
286973,2
286974,21
286975,7
286976,-32
286977,-31
286978,25
286979,57
286980,0
286981,-65
286982,-32
286983,41
286984,49
286985,-15
286986,-62
286987,-16
286988,58
286989,50
286990,-37
286991,-74
286992,0
286993,69
286994,34
286995,-48
286996,-54
286997,13
286998,35
286999,4
287000,-8
287001,-4
287002,3
287003,3
287004,0
287005,-2
287006,-4
287007,12
287008,20
287009,-5
287010,-18
287011,-3
287012,10
287013,5
287014,-2
287015,-2
287016,0
287017,0
287018,-3
287019,13
287020,24
287021,-8
287022,-25
287023,-3
287024,6
287025,4
287026,-4
287027,-9
287028,0
287029,13
287030,10
287031,-19
287032,-29
287033,9
287034,36
287035,9
287036,-30
287037,-21
287038,9
287039,4
287040,0
287041,14
287042,9
287043,-15
287044,-24
287045,9
287046,43
287047,10
287048,-26
287049,-14
287050,3
287051,-2
287052,0
287053,20
287054,9
287055,-7
287056,0
287057,0
287058,3
287059,1
287060,-1
287061,0
287062,0
287063,5
287064,0
287065,-21
287066,-12
287067,19
287068,25
287069,-8
287070,-29
287071,-4
287072,2
287073,-4
287074,6
287075,19
287076,0
287077,-44
287078,-26
287079,38
287080,45
287081,-12
287082,-47
287083,-11
287084,32
287085,23
287086,-14
287087,-28
287088,0
287089,21
287090,7
287091,-7
287092,-6
287093,0
287094,-4
287095,-3
287096,17
287097,16
287098,-13
287099,-31
287100,0
287101,39
287102,20
287103,-24
287104,-23
287105,5
287106,18
287107,3
287108,-6
287109,0
287110,-2
287111,-6
287112,0
287113,10
287114,6
287115,-12
287116,-14
287117,3
287118,14
287119,4
287120,-20
287121,-19
287122,14
287123,29
287124,0
287125,-39
287126,-22
287127,31
287128,33
287129,-8
287130,-30
287131,-7
287132,20
287133,12
287134,-6
287135,-11
287136,0
287137,23
287138,14
287139,-19
287140,-24
287141,7
287142,26
287143,6
287144,-19
287145,-17
287146,14
287147,30
287148,0
287149,-25
287150,-12
287151,18
287152,22
287153,-6
287154,-23
287155,-5
287156,23
287157,18
287158,-8
287159,-1
287160,0
287161,-12
287162,-5
287163,7
287164,12
287165,-4
287166,-16
287167,-2
287168,1
287169,-3
287170,5
287171,15
287172,0
287173,-26
287174,-15
287175,21
287176,26
287177,-8
287178,-33
287179,-7
287180,19
287181,14
287182,-11
287183,-27
287184,0
287185,38
287186,21
287187,-30
287188,-34
287189,9
287190,32
287191,8
287192,-25
287193,-21
287194,15
287195,28
287196,0
287197,-28
287198,-13
287199,14
287200,11
287201,-2
287202,-7
287203,0
287204,-3
287205,-6
287206,5
287207,8
287208,0
287209,1
287210,3
287211,-7
287212,-12
287213,4
287214,27
287215,9
287216,-38
287217,-35
287218,25
287219,48
287220,0
287221,-47
287222,-23
287223,27
287224,23
287225,-3
287226,-4
287227,1
287228,-12
287229,-16
287230,16
287231,33
287232,0
287233,-27
287234,-12
287235,16
287236,15
287237,-2
287238,-2
287239,0
287240,-4
287241,-4
287242,4
287243,7
287244,0
287245,-4
287246,0
287247,1
287248,1
287249,-1
287250,-5
287251,-1
287252,0
287253,-1
287254,4
287255,17
287256,0
287257,-24
287258,-13
287259,19
287260,26
287261,-9
287262,-37
287263,-8
287264,25
287265,18
287266,-12
287267,-19
287268,0
287269,11
287270,6
287271,-10
287272,-14
287273,4
287274,15
287275,3
287276,-15
287277,-14
287278,10
287279,18
287280,0
287281,-7
287282,-2
287283,1
287284,0
287285,1
287286,12
287287,5
287288,-22
287289,-19
287290,13
287291,22
287292,0
287293,-8
287294,0
287295,-10
287296,-22
287297,8
287298,38
287299,11
287300,-48
287301,-49
287302,41
287303,84
287304,0
287305,-69
287306,-32
287307,40
287308,41
287309,-9
287310,-28
287311,-5
287312,19
287313,17
287314,-12
287315,-22
287316,0
287317,21
287318,14
287319,-24
287320,-37
287321,12
287322,50
287323,12
287324,-38
287325,-24
287326,12
287327,19
287328,0
287329,-16
287330,-8
287331,12
287332,16
287333,-5
287334,-21
287335,-4
287336,7
287337,0
287338,4
287339,15
287340,0
287341,-24
287342,-13
287343,17
287344,19
287345,-4
287346,-19
287347,-5
287348,14
287349,7
287350,0
287351,12
287352,0
287353,-28
287354,-16
287355,26
287356,33
287357,-10
287358,-36
287359,-7
287360,19
287361,13
287362,-7
287363,-10
287364,0
287365,4
287366,6
287367,-19
287368,-36
287369,12
287370,49
287371,12
287372,-43
287373,-36
287374,22
287375,33
287376,0
287377,-8
287378,0
287379,-2
287380,-8
287381,5
287382,28
287383,7
287384,-23
287385,-18
287386,12
287387,22
287388,0
287389,-4
287390,1
287391,-7
287392,-15
287393,5
287394,22
287395,5
287396,-15
287397,-12
287398,8
287399,18
287400,0
287401,-22
287402,-10
287403,14
287404,16
287405,-3
287406,-8
287407,-1
287408,0
287409,0
287410,0
287411,0
287412,0
287413,-5
287414,-1
287415,0
287416,-6
287417,3
287418,20
287419,5
287420,-23
287421,-23
287422,19
287423,41
287424,0
287425,-35
287426,-16
287427,19
287428,21
287429,-5
287430,-15
287431,-2
287432,6
287433,4
287434,-3
287435,-5
287436,0
287437,7
287438,5
287439,-9
287440,-13
287441,4
287442,22
287443,6
287444,-25
287445,-22
287446,14
287447,22
287448,0
287449,-18
287450,-10
287451,14
287452,16
287453,-4
287454,-13
287455,-2
287456,1
287457,-2
287458,2
287459,5
287460,0
287461,-1
287462,0
287463,-6
287464,-12
287465,4
287466,16
287467,4
287468,-17
287469,-16
287470,13
287471,25
287472,0
287473,-28
287474,-16
287475,22
287476,24
287477,-5
287478,-17
287479,-3
287480,13
287481,12
287482,-8
287483,-17
287484,0
287485,6
287486,0
287487,2
287488,2
287489,0
287490,6
287491,2
287492,-10
287493,-10
287494,8
287495,17
287496,0
287497,-12
287498,-6
287499,10
287500,13
287501,-3
287502,-10
287503,-2
287504,6
287505,4
287506,-1
287507,1
287508,0
287509,0
287510,1
287511,-2
287512,0
287513,-1
287514,-12
287515,-4
287516,23
287517,25
287518,-19
287519,-36
287520,0
287521,28
287522,14
287523,-22
287524,-29
287525,9
287526,37
287527,10
287528,-37
287529,-29
287530,18
287531,34
287532,0
287533,-30
287534,-14
287535,16
287536,19
287537,-6
287538,-28
287539,-7
287540,25
287541,19
287542,-13
287543,-25
287544,0
287545,27
287546,14
287547,-20
287548,-21
287549,4
287550,15
287551,3
287552,-15
287553,-15
287554,11
287555,22
287556,0
287557,-18
287558,-7
287559,2
287560,-5
287561,3
287562,16
287563,3
287564,-7
287565,-5
287566,4
287567,10
287568,0
287569,-13
287570,-6
287571,8
287572,6
287573,-1
287574,-4
287575,0
287576,-5
287577,-9
287578,11
287579,23
287580,0
287581,-25
287582,-15
287583,24
287584,31
287585,-8
287586,-28
287587,-6
287588,19
287589,12
287590,-2
287591,9
287592,0
287593,-30
287594,-18
287595,29
287596,37
287597,-10
287598,-35
287599,-6
287600,15
287601,5
287602,0
287603,8
287604,0
287605,-16
287606,-8
287607,13
287608,19
287609,-6
287610,-26
287611,-6
287612,18
287613,12
287614,-6
287615,-7
287616,0
287617,-1
287618,-2
287619,5
287620,6
287621,-1
287622,-7
287623,-2
287624,9
287625,9
287626,-6
287627,-10
287628,0
287629,3
287630,1
287631,0
287632,0
287633,-1
287634,-7
287635,-1
287636,7
287637,9
287638,-9
287639,-24
287640,0
287641,18
287642,5
287643,-2
287644,0
287645,-1
287646,-11
287647,-2
287648,9
287649,7
287650,-6
287651,-11
287652,0
287653,-1
287654,-7
287655,15
287656,19
287657,-5
287658,-18
287659,-5
287660,22
287661,20
287662,-15
287663,-29
287664,0
287665,30
287666,15
287667,-21
287668,-25
287669,7
287670,29
287671,6
287672,-19
287673,-14
287674,9
287675,15
287676,0
287677,-16
287678,-8
287679,12
287680,11
287681,-1
287682,2
287683,2
287684,-12
287685,-13
287686,11
287687,23
287688,0
287689,-21
287690,-10
287691,13
287692,12
287693,-1
287694,4
287695,3
287696,-15
287697,-14
287698,11
287699,28
287700,0
287701,-34
287702,-18
287703,24
287704,32
287705,-9
287706,-37
287707,-9
287708,31
287709,27
287710,-21
287711,-41
287712,0
287713,33
287714,14
287715,-19
287716,-20
287717,5
287718,21
287719,5
287720,-16
287721,-10
287722,5
287723,7
287724,0
287725,-13
287726,-10
287727,16
287728,22
287729,-6
287730,-26
287731,-6
287732,20
287733,17
287734,-12
287735,-22
287736,0
287737,13
287738,4
287739,-4
287740,-1
287741,0
287742,-7
287743,-2
287744,6
287745,2
287746,-1
287747,-3
287748,0
287749,6
287750,2
287751,0
287752,0
287753,-1
287754,-9
287755,-3
287756,12
287757,11
287758,-7
287759,-15
287760,0
287761,14
287762,7
287763,-11
287764,-16
287765,5
287766,20
287767,3
287768,-8
287769,-4
287770,2
287771,1
287772,0
287773,6
287774,5
287775,-8
287776,-10
287777,2
287778,11
287779,2
287780,-10
287781,-8
287782,5
287783,10
287784,0
287785,-11
287786,-5
287787,7
287788,6
287789,0
287790,0
287791,0
287792,-1
287793,0
287794,0
287795,0
287796,0
287797,-2
287798,-2
287799,5
287800,10
287801,-3
287802,-16
287803,-4
287804,17
287805,14
287806,-9
287807,-14
287808,0
287809,4
287810,0
287811,0
287812,2
287813,-2
287814,-15
287815,-5
287816,20
287817,17
287818,-11
287819,-21
287820,0
287821,20
287822,9
287823,-11
287824,-9
287825,2
287826,5
287827,0
287828,0
287829,0
287830,0
287831,-2
287832,0
287833,0
287834,-1
287835,2
287836,2
287837,-1
287838,-7
287839,-2
287840,9
287841,8
287842,-5
287843,-7
287844,0
287845,4
287846,1
287847,0
287848,3
287849,-2
287850,-16
287851,-5
287852,20
287853,20
287854,-17
287855,-34
287856,0
287857,33
287858,16
287859,-24
287860,-28
287861,7
287862,23
287863,4
287864,-10
287865,-6
287866,2
287867,0
287868,0
287869,6
287870,4
287871,-4
287872,-4
287873,0
287874,4
287875,1
287876,-4
287877,-1
287878,0
287879,-4
287880,0
287881,7
287882,3
287883,-2
287884,0
287885,0
287886,-7
287887,-2
287888,6
287889,4
287890,-2
287891,-2
287892,0
287893,-2
287894,-3
287895,9
287896,12
287897,-4
287898,-19
287899,-6
287900,24
287901,21
287902,-13
287903,-21
287904,0
287905,9
287906,2
287907,-1
287908,0
287909,-1
287910,-7
287911,-1
287912,5
287913,4
287914,-4
287915,-7
287916,0
287917,7
287918,4
287919,-4
287920,-1
287921,0
287922,-3
287923,-1
287924,6
287925,4
287926,-2
287927,-4
287928,0
287929,3
287930,1
287931,-2
287932,0
287933,0
287934,-9
287935,-3
287936,12
287937,9
287938,-6
287939,-12
287940,0
287941,13
287942,7
287943,-9
287944,-11
287945,2
287946,8
287947,1
287948,-2
287949,-2
287950,1
287951,1
287952,0
287953,0
287954,0
287955,-2
287956,-4
287957,1
287958,3
287959,1
287960,-5
287961,-4
287962,3
287963,2
287964,0
287965,7
287966,6
287967,-9
287968,-10
287969,3
287970,14
287971,4
287972,-17
287973,-16
287974,11
287975,20
287976,0
287977,-18
287978,-10
287979,14
287980,17
287981,-4
287982,-18
287983,-4
287984,12
287985,9
287986,-6
287987,-9
287988,0
287989,5
287990,2
287991,-4
287992,-5
287993,1
287994,3
287995,0
287996,0
287997,-2
287998,2
287999,5
288000,0
288001,-6
288002,-3
288003,5
288004,6
288005,-1
288006,-3
288007,0
288008,0
288009,0
288010,0
288011,0
288012,0
288013,-1
288014,0
288015,0
288016,0
288017,0
288018,-1
288019,0
288020,0
288021,0
288022,0
288023,0
288024,0
288025,0
288026,0
288027,1
288028,2
288029,-1
288030,-6
288031,-1
288032,6
288033,5
288034,-4
288035,-8
288036,0
288037,4
288038,0
288039,0
288040,1
288041,0
288042,0
288043,0
288044,1
288045,4
288046,-4
288047,-9
288048,0
288049,7
288050,3
288051,-4
288052,-7
288053,3
288054,15
288055,3
288056,-10
288057,-6
288058,4
288059,9
288060,0
288061,-9
288062,-2
288063,0
288064,-5
288065,2
288066,8
288067,1
288068,-4
288069,-2
288070,1
288071,2
288072,0
288073,-4
288074,-3
288075,5
288076,6
288077,-1
288078,-7
288079,-2
288080,12
288081,12
288082,-9
288083,-17
288084,0
288085,15
288086,7
288087,-9
288088,-11
288089,3
288090,8
288091,0
288092,1
288093,3
288094,-1
288095,-1
288096,0
288097,2
288098,3
288099,-5
288100,-6
288101,2
288102,10
288103,3
288104,-10
288105,-7
288106,3
288107,5
288108,0
288109,-5
288110,-2
288111,0
288112,-6
288113,3
288114,18
288115,4
288116,-16
288117,-12
288118,8
288119,20
288120,0
288121,-26
288122,-13
288123,18
288124,20
288125,-6
288126,-31
288127,-9
288128,31
288129,22
288130,-13
288131,-22
288132,0
288133,22
288134,11
288135,-14
288136,-13
288137,2
288138,3
288139,0
288140,4
288141,6
288142,-5
288143,-12
288144,0
288145,14
288146,8
288147,-12
288148,-17
288149,4
288150,19
288151,4
288152,-15
288153,-12
288154,8
288155,13
288156,0
288157,-8
288158,-3
288159,3
288160,4
288161,0
288162,0
288163,0
288164,-6
288165,-7
288166,7
288167,14
288168,0
288169,-12
288170,-5
288171,8
288172,10
288173,-2
288174,-9
288175,-1
288176,6
288177,5
288178,-3
288179,-4
288180,0
288181,3
288182,2
288183,-2
288184,-2
288185,0
288186,2
288187,0
288188,0
288189,1
288190,-2
288191,-6
288192,0
288193,7
288194,3
288195,-4
288196,-5
288197,1
288198,4
288199,0
288200,0
288201,0
288202,0
288203,0
288204,0
288205,0
288206,0
288207,0
288208,-4
288209,1
288210,2
288211,0
288212,2
288213,1
288214,0
288215,0
288216,0
288217,0
288218,0
288219,2
288220,3
288221,-1
288222,-4
288223,0
288224,0
288225,-1
288226,0
288227,1
288228,0
288229,-3
288230,-3
288231,5
288232,6
288233,-1
288234,-8
288235,-2
288236,9
288237,7
288238,-4
288239,-6
288240,0
288241,8
288242,5
288243,-7
288244,-6
288245,2
288246,10
288247,2
288248,-6
288249,-3
288250,2
288251,3
288252,0
288253,-3
288254,0
288255,-1
288256,-4
288257,1
288258,4
288259,1
288260,-3
